Warning: Null value is eliminated by an aggregate or other SET operation.
Preferred Vendor,Supplier SKU,Manufacturer SKU,AZ In Stock,TX In Stock,Your Cost,% Discount,MSRP,Supplier Description,Avg Lead Time,Next Available Date,Next Available Quantity
Heat & Glo,SRV2440-714,SRV2440-714,1.000000,.000000,228.0000000000000,43.000,400.000000,"RIGHT REFRACTORY, GREIGE TRUE50",2,NULL,NULL
Heat & Glo,SRV2440-715,SRV2440-715,1.000000,.000000,179.5500000000000,43.000,315.000000,"BACK BOTTOM REFRACTORY, GREIGE TRUE50",2,NULL,NULL
Heat & Glo,SRV2440-716,SRV2440-716,3.000000,.000000,219.4500000000000,43.000,385.000000,"TOP REFRACTORY, GREIGE TRUE50",2,NULL,NULL
Heat & Glo,SRV2440-717,SRV2440-717,1.000000,.000000,219.4500000000000,43.000,385.000000,"BACK TOP REFRACTORY, GREIGE TRUE50",2,NULL,NULL
Heat & Glo,SRV2454-701,SRV2454-701,.000000,.000000,111.1500000000000,43.000,195.000000,LOG 1,NULL,NULL,NULL
Heat & Glo,SRV2462-058,SRV2462-058,1.000000,.000000,513.0000000000000,43.000,900.000000,"REFRACTORY ASSY, TRUE 42",2,NULL,NULL
Heat & Glo,SRV24672,SRV24672,.000000,.000000,31.3500000000000,43.000,55.000000,LIMIT SWITCH,14,NULL,NULL
Heat & Glo,SRV2491-191,SRV2491-191,2.000000,.000000,193.8000000000000,43.000,340.000000,"MESH 42"" SL LINEAR",2,NULL,NULL
Heat & Glo,SRV2496-021,SRV2496-021,.000000,.000000,139.6500000000000,43.000,245.000000,FIRE SCREEN FRONT,NULL,NULL,NULL
Heat & Glo,SRV24968,SRV24968,.000000,.000000,11.4000000000000,43.000,20.000000,LIMIT SWITCH,7,NULL,NULL
Heat & Glo,SRV2498-021,SRV2498-021,.000000,.000000,153.9000000000000,43.000,270.000000,FIRESCREEN FRONT DV4236-B,17,NULL,NULL
Heat & Glo,SRV2506-079,SRV2506-079,2.000000,.000000,652.6500000000000,43.000,1145.000000,"ASSY, GLASS REFRACTORY 36",2,NULL,NULL
Heat & Glo,SRV2507-079,SRV2507-079,.000000,.000000,752.4000000000000,43.000,1320.000000,"ASSY, GLASS REFRACTORY 42 5000CLX-IFT",NULL,NULL,NULL
Heat & Glo,SRV2564-130,SRV2564-130,3.000000,.000000,133.9500000000000,43.000,235.000000,CONTROL MODULE IFT 2.0,2,NULL,NULL
Heat & Glo,SRV2564-155,SRV2564-155,.000000,.000000,159.0300000000000,43.000,279.000000,AUX MODULE PACM,12,NULL,NULL
Heat & Glo,SRV26617,SRV26617,.000000,.000000,11.4000000000000,43.000,20.000000,ORIFICE(.115) SRV,7,NULL,NULL
Heat & Glo,SRV26D2529,SRV26D2529,.000000,.000000,39.9000000000000,43.000,70.000000,PILOT ODS NGAS OP (M/T),7,NULL,NULL
Heat & Glo,SRV27112,SRV27112,.000000,.000000,82.6500000000000,43.000,145.000000,FRONT LOG,25,NULL,NULL
Heat & Glo,SRV27125,SRV27125,.000000,.000000,82.6500000000000,43.000,145.000000,TOP RIGHT LOG,25,NULL,NULL
Heat & Glo,SRV27127,SRV27127,.000000,.000000,82.6500000000000,43.000,145.000000,TOP LEFT LOG,25,NULL,NULL
Heat & Glo,SRV28062,SRV28062,.000000,.000000,8.5500000000000,43.000,15.000000,GRATE CLIP RETAINER (2 REQUIRED),NULL,NULL,NULL
Heat & Glo,SRV28404,SRV28404,2.000000,.000000,5.7000000000000,43.000,10.000000,FIRESCREEN ROD (EACH),2,NULL,NULL
Heat & Glo,SRV28780,SRV28780,.000000,.000000,114.0000000000000,43.000,200.000000,BACK LOG,25,NULL,NULL
Heat & Glo,SRV28790,SRV28790,.000000,.000000,114.0000000000000,43.000,200.000000,FRONT RIGHT LOG,25,NULL,NULL
Heat & Glo,SRV29576,SRV29576,.000000,.000000,42.7500000000000,43.000,75.000000,HOOD GCDC80,19,NULL,NULL
Heat & Glo,SRV29611,SRV29611,.000000,.000000,105.4500000000000,43.000,185.000000,FRONT LEFT LOG,25,NULL,NULL
Heat & Glo,SRV29922BK,SRV29922BK,.000000,.000000,42.7500000000000,43.000,75.000000,TOP FRONT FACE SB80,18,NULL,NULL
Heat & Glo,SRV302-320,SRV302-320,.000000,.000000,31.3500000000000,43.000,55.000000,12 FLEX/BALL VALVE ASSY,7,NULL,NULL
Heat & Glo,SRV30639,SRV30639,.000000,.000000,45.6000000000000,43.000,80.000000,IGNITOR SIT,NULL,NULL,NULL
Heat & Glo,SRV30988,SRV30988,1.000000,.000000,31.3500000000000,43.000,55.000000,LIMIT SWITCH 400,2,NULL,NULL
Heat & Glo,SRV31326BK,SRV31326BK,.000000,.000000,24.5100000000000,43.000,43.000000,SIDE TRIM,20,NULL,NULL
Majestic,SRV31527,SRV31527,.000000,.000000,5.4000000000000,46.000,10.000000,DOOR PIVOT CLIP,18,NULL,NULL
Heat & Glo,SRV32828,SRV32828,.000000,.000000,55.2900000000000,43.000,97.000000,DAMPER BLADE ASSEMBLY,8,NULL,NULL
Heat & Glo,SRV32D0232,SRV32D0232,.000000,.000000,11.4000000000000,43.000,20.000000,SWITCH-ON/OFF (CAROLINA),11,NULL,NULL
Heat & Glo,SRV33271,SRV33271,.000000,.000000,11.4000000000000,43.000,20.000000,OUTSIDE AIR SHIELD,12,NULL,NULL
Heat & Glo,SRV3-40-859031,SRV3-40-859031,.000000,.000000,119.7000000000000,43.000,210.000000,"REFRACTORY, BAFFLE",38,NULL,NULL
Majestic,SRV34542BK,SRV34542BK,.000000,.000000,37.8000000000000,46.000,70.000000,OVERLAY FRONT FACE BOTTOM,18,NULL,NULL
Heat & Glo,SRV34544BK,SRV34544BK,.000000,.000000,39.9000000000000,43.000,70.000000,OVERLAY FRONT FACE TOP,25,NULL,NULL
Heat & Glo,SRV34546BK,SRV34546BK,.000000,.000000,31.3500000000000,43.000,55.000000,OVERLAY COLUMN,25,NULL,NULL
Heat & Glo,SRV34580,SRV34580,.000000,.000000,347.7000000000000,43.000,610.000000,I100 HERR HEARTH REF,NULL,NULL,NULL
Heat & Glo,SRV35107,SRV35107,.000000,.000000,322.0500000000000,43.000,565.000000,I100 HERR BACK REF,NULL,NULL,NULL
Heat & Glo,SRV35108,SRV35108,.000000,.000000,353.4000000000000,43.000,620.000000,I100 HERR RIGHT SIDE REF,NULL,NULL,NULL
Heat & Glo,SRV35109,SRV35109,.000000,.000000,353.4000000000000,43.000,620.000000,I100 HERR LEFT SIDE REF,NULL,NULL,NULL
Heat & Glo,SRV35410,SRV35410,2.000000,.000000,65.5500000000000,43.000,115.000000,ELECTRONIC PILOT NAT,2,NULL,NULL
Majestic,SRV37D0325,SRV37D0325,.000000,.000000,162.0000000000000,46.000,300.000000,IGNITION MODULE SYNETEK,6,NULL,NULL
Heat & Glo,SRV4002-045,SRV4002-045,1.000000,.000000,381.9000000000000,43.000,670.000000,END GLASS ASY KIT,2,NULL,NULL
Heat & Glo,SRV4008-017,SRV4008-017,.000000,.000000,225.1500000000000,43.000,395.000000,LOG SET BV36I,24,NULL,NULL
Heat & Glo,SRV4010-080BK,SRV4010-080BK,.000000,.000000,57.0000000000000,43.000,100.000000,UPPER GRILLE ASSEMBLY,18,NULL,NULL
Heat & Glo,SRV4010-081BK,SRV4010-081BK,1.000000,.000000,62.7000000000000,43.000,110.000000,LOWER GRILLE ASSEMBLY,2,NULL,NULL
Heat & Glo,SRV4013-003BK,SRV4013-003BK,.000000,.000000,39.9000000000000,43.000,70.000000,BOTTOM FRONT FACE SB80,18,NULL,NULL
Heat & Glo,SRV4013-063,SRV4013-063,.000000,.000000,322.0500000000000,43.000,565.000000,EXCLAIM42,NULL,NULL,NULL
Heat & Glo,SRV4013-064,SRV4013-064,.000000,.000000,287.8500000000000,43.000,505.000000,EX50 TRAD BACK REF,25,NULL,NULL
Heat & Glo,SRV4013-068,SRV4013-068,.000000,.000000,313.5000000000000,43.000,550.000000,HERRINGBONE BACK REFRACTORY - EXCLAIM 50,NULL,NULL,NULL
Heat & Glo,SRV4013-069,SRV4013-069,.000000,.000000,333.4500000000000,43.000,585.000000,HERRINGBONE RIGHT SIDE REFRACTORY,NULL,NULL,NULL
Heat & Glo,SRV4013-070,SRV4013-070,.000000,.000000,347.7000000000000,43.000,610.000000,HERRINGBONE LEFT REFACTORY - EXCLAIM 50,NULL,NULL,NULL
Heat & Glo,SRV4013-207BK,SRV4013-207BK,.000000,.000000,42.7500000000000,43.000,75.000000,TOP FACE SB80,18,NULL,NULL
Heat & Glo,SRV4013-208BK,SRV4013-208BK,.000000,.000000,39.9000000000000,43.000,70.000000,TOP FRONT,25,NULL,NULL
Heat & Glo,SRV4013-321,SRV4013-321,.000000,.000000,139.6500000000000,43.000,245.000000,REFRACTORY HEARTH,25,NULL,NULL
Heat & Glo,SRV4013-323,SRV4013-323,.000000,.000000,139.6500000000000,43.000,245.000000,SIDE REFRACTORY SB60/SB80 - STRAIGHT BRICK,20,NULL,NULL
Heat & Glo,SRV4013-326,SRV4013-326,2.000000,.000000,168.1500000000000,43.000,295.000000,BRICK REFRACTORY HEARTH,2,NULL,NULL
Heat & Glo,SRV4013-327,SRV4013-327,.000000,.000000,173.8500000000000,43.000,305.000000,BACK REFRACTORY STACKED SB80,18,NULL,NULL
Majestic,SRV4013-331,SRV4013-331,.000000,.000000,278.1000000000000,46.000,515.000000,SB100 HEARTH REF,24,NULL,NULL
Majestic,SRV4013-332,SRV4013-332,.000000,.000000,272.7000000000000,46.000,505.000000,SB100 TRAD BACK REF,18,NULL,NULL
Majestic,SRV4013-334,SRV4013-334,.000000,.000000,245.7000000000000,46.000,455.000000,SB100 TRAD LEFT SIDE REF,19,NULL,NULL
Heat & Glo,SRV4013-338,SRV4013-338,.000000,.000000,139.6500000000000,43.000,245.000000,"Right Side Refractory Brick panels for Biltmore 42""",18,NULL,NULL
Heat & Glo,SRV4013-339,SRV4013-339,.000000,.000000,139.6500000000000,43.000,245.000000,"Left Side Herringbon Brick Panel for Biltmore 42""",18,NULL,NULL
Heat & Glo,SRV4013-342,SRV4013-342,2.000000,.000000,168.1500000000000,43.000,295.000000,REFRACTORY BACK -HERRINGBONE,2,NULL,NULL
Majestic,SRV4013-347,SRV4013-347,.000000,.000000,278.1000000000000,46.000,515.000000,BACK REFRACTORY,24,NULL,NULL
Heat & Glo,SRV4013-348,SRV4013-348,.000000,.000000,259.3500000000000,43.000,455.000000,RT REFRACTORY,20,NULL,NULL
Heat & Glo,SRV4013-349,SRV4013-349,.000000,.000000,259.3500000000000,43.000,455.000000,LEFT REFRACTORY,20,NULL,NULL
Majestic,SRV4017-060,SRV4017-060,.000000,.000000,21.6000000000000,46.000,40.000000,GRATE RETAINER    652174957545,19,NULL,NULL
Heat & Glo,SRV4018-065,SRV4018-065,1.000000,.000000,45.6000000000000,43.000,80.000000,PILOT ASSY NG,2,NULL,NULL
Heat & Glo,SRV4018-069,SRV4018-069,.000000,.000000,267.9000000000000,43.000,470.000000,CONTROL BOX,NULL,NULL,NULL
Heat & Glo,SRV4018-113,SRV4018-113,1.000000,.000000,22.8000000000000,43.000,40.000000,LIQUID TIGHT CONNECTION,2,NULL,NULL
Heat & Glo,SRV4018-114,SRV4018-114,.000000,.000000,34.2000000000000,43.000,60.000000,LED ADAPTER,24,NULL,NULL
Heat & Glo,SRV4018-336,SRV4018-336,1.000000,.000000,22.8000000000000,43.000,40.000000,TRIM RING,2,NULL,NULL
Heat & Glo,SRV4018-347,SRV4018-347,.000000,.000000,34.2000000000000,43.000,60.000000,ORIFICE FL .1470 #26,7,NULL,NULL
Heat & Glo,SRV4021-013,SRV4021-013,.000000,.000000,22.8000000000000,43.000,40.000000,JUNCTION BOX (PLASTIC),7,NULL,NULL
Heat & Glo,SRV4021-045,SRV4021-045,1.000000,.000000,14.2500000000000,43.000,25.000000,3/8 FLARE X 3/8 NPT ELBOW,2,NULL,NULL
Heat & Glo,SRV4021-116,SRV4021-116,.000000,.000000,17.1000000000000,43.000,30.000000,IPI Wiring Harness (w/5 ft. Leads),11,NULL,NULL
Heat & Glo,SRV4021-117,SRV4021-117,2.000000,.000000,14.2500000000000,43.000,25.000000,SWITCH BOX SERVICE,2,NULL,NULL
Heat & Glo,SRV4021-256,SRV4021-256,.000000,.000000,19.9500000000000,43.000,35.000000,HING PIN RECEIVER LH,15,NULL,NULL
Heat & Glo,SRV4021-257,SRV4021-257,.000000,.000000,17.1000000000000,43.000,30.000000,HING PIN RECEIVER RH,15,NULL,NULL
Heat & Glo,SRV4021-383,SRV4021-383,.000000,.000000,11.4000000000000,43.000,20.000000,LIMIT SWITCH,7,NULL,NULL
Heat & Glo,SRV4021-708,SRV4021-708,.000000,.000000,57.0000000000000,43.000,100.000000,GAS FAN CONTROL MODULE,25,NULL,NULL
Heat & Glo,SRV4021-730,SRV4021-730,.000000,.000000,74.1000000000000,43.000,130.000000,IPI PILOT ASY NAT,11,NULL,NULL
Heat & Glo,SRV4021-731,SRV4021-731,.000000,.000000,74.1000000000000,43.000,130.000000,IPI PILOT ASY LP,NULL,NULL,NULL
Heat & Glo,SRV4036-105,SRV4036-105,.000000,.000000,85.5000000000000,43.000,150.000000,OVERLAY FRONT FACE TOP,19,NULL,NULL
Heat & Glo,SRV4036-184,SRV4036-184,3.000000,.000000,76.9500000000000,43.000,135.000000,OVERLAY COLUMN LEFT/RIGHT,2,NULL,NULL
Heat & Glo,SRV4042-070,SRV4042-070,1.000000,.000000,866.4000000000000,43.000,1520.000000,LOGS AND TRAY ASSEMBLY,2,NULL,NULL
Heat & Glo,SRV4044-027,SRV4044-027,1.000000,.000000,19.9500000000000,43.000,35.000000,FIRESCREEN ASSEMBL qty 1,2,NULL,NULL
Heat & Glo,SRV4044-104BK,SRV4044-104BK,.000000,.000000,22.8000000000000,43.000,40.000000,LEFT AND RIGHT COLUMN OVERLAY,25,NULL,NULL
Heat & Glo,SRV4044-105BK,SRV4044-105BK,.000000,.000000,37.0500000000000,43.000,65.000000,Top Front Face and Bottom Front Face Overlay,25,NULL,NULL
Heat & Glo,SRV4044-114,SRV4044-114,.000000,.000000,91.2000000000000,43.000,160.000000,REFRACTORY SIDE,25,NULL,NULL
Heat & Glo,SRV4044-128,SRV4044-128,.000000,.000000,17.1000000000000,43.000,30.000000,HEARTH RETAINER 36,27,NULL,NULL
Heat & Glo,SRV4044-129,SRV4044-129,.000000,.000000,193.8000000000000,43.000,340.000000,HEARTH REFRACTORY,18,NULL,NULL
Heat & Glo,SRV4044-130,SRV4044-130,.000000,.000000,94.0500000000000,43.000,165.000000,BACK REFRACTORY,25,NULL,NULL
Heat & Glo,SRV4044-172,SRV4044-172,.000000,.000000,5.7000000000000,43.000,10.000000,FIRESCREEN ROD,NULL,NULL,NULL
Majestic,SRV4044-223,SRV4044-223,1.000000,.000000,123.6600000000000,46.000,229.000000,REFRACTORY HEARTH,2,NULL,NULL
Heat & Glo,SRV4044-224,SRV4044-224,.000000,.000000,108.3000000000000,43.000,190.000000,"Back Refractory, 19.44” H x 26.91” W",NULL,NULL,NULL
Majestic,SRV4048-058,SRV4048-058,1.000000,.000000,172.2600000000000,46.000,319.000000,Log Assembly 42”,2,NULL,NULL
Heat & Glo,SRV4052-796,SRV4052-796,.000000,.000000,353.4000000000000,43.000,620.000000,BLOWER,33,NULL,NULL
Heat & Glo,SRV4052-804,SRV4052-804,.000000,.000000,8.5500000000000,43.000,15.000000,VACUUM SWITCH TUBE,NULL,NULL,NULL
Heat & Glo,SRV4052-840,SRV4052-840,.000000,.000000,34.2000000000000,43.000,60.000000,PRESSURE SWITCH,25,NULL,NULL
Majestic,SRV4059-693,SRV4059-693,.000000,.000000,188.4600000000000,46.000,349.000000,"36"" Firebrick Yellow Hearth Refractory",NULL,NULL,NULL
Majestic,SRV4059-863,SRV4059-863,.000000,.000000,418.5000000000000,46.000,775.000000,ASH50 TRAD BACK REF,20,NULL,NULL
Majestic,SRV4059-897,SRV4059-897,.000000,.000000,291.6000000000000,46.000,540.000000,Hearth Refractory ASH50,25,NULL,NULL
Majestic,SRV4072-104,SRV4072-104,.000000,.000000,210.6000000000000,46.000,390.000000,HEARTH REFRACTORY ODVILLA-42H,NULL,NULL,NULL
Majestic,SRV4072-107,SRV4072-107,.000000,.000000,72.9000000000000,46.000,135.000000,BACK REFRACTORY ODVILLA-42H,NULL,NULL,NULL
Majestic,SRV4072-108,SRV4072-108,.000000,.000000,70.2000000000000,46.000,130.000000,SIDE REFRACTORY RIGHT ODVILLA-42H,NULL,NULL,NULL
Majestic,SRV4072-109,SRV4072-109,.000000,.000000,67.5000000000000,46.000,125.000000,SIDE REFRACTORY LEFT ODVILLA-42H,NULL,NULL,NULL
Heat & Glo,SRV4072-158,SRV4072-158,.000000,.000000,265.0500000000000,43.000,465.000000,VILLA36 HEARTH REF      (FOR ODVO;;AG-36T AND 36H,18,NULL,NULL
Heat & Glo,SRV4072-341,SRV4072-341,.000000,.000000,199.5000000000000,43.000,350.000000,"Hearth Refractory, 41.85” x 17.63” D x 26.91” B",NULL,NULL,NULL
Heat & Glo,SRV4082-320,SRV4082-320,.000000,.000000,607.0500000000000,43.000,1065.000000,LINEAR ACTUATOR,NULL,NULL,NULL
Heat & Glo,SRV4082-376,SRV4082-376,1.000000,.000000,34.2000000000000,43.000,60.000000,OUTSIDE OUTLET BOX ODCOUG,2,NULL,NULL
Heat & Glo,SRV4090-292,SRV4090-292,9.000000,.000000,54.1500000000000,43.000,95.000000,SWITCH COVER PLATE,2,NULL,NULL
Heat & Glo,SRV4095-151,SRV4095-151,1.000000,.000000,51.3000000000000,43.000,90.000000,LIGHT CHANNEL,2,NULL,NULL
Heat & Glo,SRV4095-317,SRV4095-317,.000000,.000000,347.7000000000000,43.000,610.000000,BLOWER SPEED CONTROL,5,NULL,NULL
Heat & Glo,SRV4095-366,SRV4095-366,.000000,.000000,65.5500000000000,43.000,115.000000,"HARNESS, IFT 6 PIN WIRING",7,NULL,NULL
Heat & Glo,SRV4095-368,SRV4095-368,.000000,.000000,31.3500000000000,43.000,55.000000,HIGH LIMIT SWITCH WIRE,7,NULL,NULL
Heat & Glo,SRV4095-374,SRV4095-374,1.000000,.000000,34.2000000000000,43.000,60.000000,SWITCH HARNESS,2,NULL,NULL
Heat & Glo,SRV4095-375,SRV4095-375,1.000000,.000000,37.0500000000000,43.000,65.000000,AUX POWER HARNESS,2,NULL,NULL
Heat & Glo,SRV4096-014,SRV4096-014,.000000,.000000,91.2000000000000,43.000,160.000000,GRATE BAR ASSEMBLY FOR PHX 42-IFT,NULL,NULL,NULL
Heat & Glo,SRV4096-024,SRV4096-024,1.000000,.000000,373.3500000000000,43.000,655.000000,LED LIGHT ASSY,2,NULL,NULL
Heat & Glo,SRV4099-015,SRV4099-015,1.000000,.000000,1308.1500000000000,43.000,2295.000000,FIREBOX BOTTOM ASSY - NG,2,NULL,NULL
Heat & Glo,SRV4099-036,SRV4099-036,.000000,.000000,59.8500000000000,43.000,105.000000,VENTURI ASSY,7,NULL,NULL
Heat & Glo,SRV4099-321,SRV4099-321,.000000,.000000,188.1000000000000,43.000,330.000000,LED LIGHT STRIP,7,NULL,NULL
Heat & Glo,SRV4101-321,SRV4101-321,3.000000,.000000,287.8500000000000,43.000,505.000000,LED 56* LIGHT,2,NULL,NULL
Heat & Glo,SRV4111-021,SRV4111-021,.000000,.000000,361.9500000000000,43.000,635.000000,MAIN BURNER ODLANAIG-48,7,NULL,NULL
Heat & Glo,SRV4111-025,SRV4111-025,.000000,.000000,302.1000000000000,43.000,530.000000,INNER OVERLAY KIT LANAI 48,18,NULL,NULL
Heat & Glo,SRV4111-033,SRV4111-033,1.000000,.000000,188.1000000000000,43.000,330.000000,REMOTE KIT FOR LANAI,2,NULL,NULL
Heat & Glo,SRV4111-109,SRV4111-109,.000000,.000000,179.5500000000000,43.000,315.000000,"SCREEN COVER 48""",18,NULL,NULL
Heat & Glo,SRV4111-110,SRV4111-110,.000000,.000000,193.8000000000000,43.000,340.000000,FIRE BOX BOTTOM,24,NULL,NULL
Heat & Glo,SRV4111-111,SRV4111-111,.000000,.000000,91.2000000000000,43.000,160.000000,BURNER BOTTOM INNER,24,NULL,NULL
Heat & Glo,SRV4111-113,SRV4111-113,.000000,.000000,91.2000000000000,43.000,160.000000,LED MOUNT,24,NULL,NULL
Heat & Glo,SRV4111-150,SRV4111-150,.000000,.000000,8.5500000000000,43.000,15.000000,*** ITEM OBSOLETE ***PILOT BRACKET,32,NULL,NULL
Heat & Glo,SRV4111-151,SRV4111-151,.000000,.000000,31.3500000000000,43.000,55.000000,PILOT SHIELD,24,NULL,NULL
Heat & Glo,SRV4111-153,SRV4111-153,.000000,.000000,57.0000000000000,43.000,100.000000,GLASS BRACKET,24,NULL,NULL
Heat & Glo,SRV4111-173,SRV4111-173,1.000000,.000000,453.1500000000000,43.000,795.000000,OVERLAY FOR LANAI 48,2,NULL,NULL
Heat & Glo,SRV4111-301,SRV4111-301,.000000,.000000,179.5500000000000,43.000,315.000000,"GLASS LOW-E 48""",32,NULL,NULL
Heat & Glo,SRV4112-021,SRV4112-021,.000000,.000000,407.5500000000000,43.000,715.000000,BURNER ASSY ODLANAIG-60,19,NULL,NULL
Heat & Glo,SRV4112-025,SRV4112-025,.000000,.000000,273.0300000000000,43.000,479.000000,INNER OVERLAY LANAI-60,NULL,NULL,NULL
Heat & Glo,SRV4112-173,SRV4112-173,1.000000,.000000,501.6000000000000,43.000,880.000000,OUTER OVERLAY  ODLANAIG-60,2,NULL,NULL
Heat & Glo,SRV4112-301,SRV4112-301,.000000,.000000,199.5000000000000,43.000,350.000000,GLASS LOW E WIND GUARD LANAI 60,25,NULL,NULL
Heat & Glo,SRV4112-325,SRV4112-325,.000000,.000000,114.0000000000000,43.000,200.000000,NON COM BOARD,39,NULL,NULL
Heat & Glo,SRV4113-109,SRV4113-109,.000000,.000000,171.0000000000000,43.000,300.000000,SCREEN COVER,32,NULL,NULL
Heat & Glo,SRV4121-006,SRV4121-006,.000000,.000000,39.9000000000000,43.000,70.000000,SS FLEX GAS LINE 16 NW,20,NULL,NULL
Heat & Glo,SRV4121-136,SRV4121-136,8.000000,.000000,42.7500000000000,43.000,75.000000,POWER SWITCH,2,NULL,NULL
Heat & Glo,SRV4121-137,SRV4121-137,.000000,.000000,48.4500000000000,43.000,85.000000,WIRE WALL SWITCH ASSY,8,NULL,NULL
Heat & Glo,SRV4121-160,SRV4121-160,.000000,.000000,94.0500000000000,43.000,165.000000,LED CONTROL MODULE,14,NULL,NULL
Majestic,SRV4137-116,SRV4137-116,.000000,.000000,16.7400000000000,46.000,31.000000,"TOP BRACKET ODCOUG, REFRACTORY",NULL,NULL,NULL
Heat & Glo,SRV4137-147,SRV4137-147,.000000,.000000,17.6700000000000,43.000,31.000000,REFRACTORY BRACKET,NULL,NULL,NULL
Heat & Glo,SRV4143-259,SRV4143-259,.000000,.000000,124.8300000000000,43.000,219.000000,"36* REF, BACK TRAD CON",NULL,NULL,NULL
Heat & Glo,SRV4143-260,SRV4143-260,.000000,.000000,96.3300000000000,43.000,169.000000,"REFRACTORY, LEFT TRAD CON",NULL,NULL,NULL
Heat & Glo,SRV4143-261,SRV4143-261,.000000,.000000,79.2300000000000,43.000,139.000000,"REFRACTORY, RIGHT TRAD CO",NULL,NULL,NULL
Heat & Glo,SRV4153-302,SRV4153-302,.000000,.000000,67.2600000000000,43.000,118.000000,SCREEN ROD   652174998289,NULL,NULL,NULL
Majestic,SRV4180-051,SRV4180-051,.000000,.000000,67.5000000000000,46.000,125.000000,DOOR HANDLE ASSEMBLY RH,25,NULL,NULL
Heat & Glo,SRV4182-301,SRV4182-301,.000000,.000000,34.2000000000000,43.000,60.000000,FIREBRICK PUMICE,25,NULL,NULL
Majestic,SRV4184-113,SRV4184-113,.000000,.000000,108.0000000000000,46.000,200.000000,BAFFLE,25,NULL,NULL
Heat & Glo,SRV4189-001,SRV4189-001,.000000,.000000,59.2800000000000,43.000,104.000000,REMOTE ACCESSORY KIT,NULL,NULL,NULL
Heat & Glo,SRV4189-125,SRV4189-125,.000000,.000000,34.2000000000000,43.000,60.000000,TRIM RING,18,NULL,NULL
Heat & Glo,SRV4189-126,SRV4189-126,.000000,.000000,34.2000000000000,43.000,60.000000,SWITCH BOX,NULL,NULL,NULL
Heat & Glo,srv4189-127,srv4189-127,.000000,.000000,34.2000000000000,43.000,60.000000,SWITCH COVER PLATE odcoug,18,NULL,NULL
Majestic,SRV4200-DUGKT,SRV4200-DUGKT,.000000,.000000,27.0000000000000,46.000,50.000000,SOFTWARE UPGRADE KIT FOR INCEPTION (NEW FIRE AND SOUND),NULL,NULL,NULL
Heat & Glo,SRV433-5750,SRV433-5750,.000000,.000000,159.6000000000000,43.000,280.000000,GLASS ASSEMBLY,12,NULL,NULL
Heat & Glo,SRV446-301,SRV446-301,.000000,.000000,22.8000000000000,43.000,40.000000,Pilot Tube 6000GDV,NULL,NULL,NULL
Heat & Glo,SRV446-338,SRV446-338,.000000,.000000,219.4500000000000,43.000,385.000000,REFRACTORY BASE,25,NULL,NULL
Heat & Glo,SRV446-517,SRV446-517,51.000000,.000000,5.7000000000000,43.000,10.000000,"Pilot Orifice,LP (SAME AS 446-517)",2,NULL,NULL
Heat & Glo,SRV45D0032,SRV45D0032,.000000,.000000,8.5500000000000,43.000,15.000000,VENTURI GASKET,7,NULL,NULL
Heat & Glo,SRV4604-026,SRV4604-026,1.000000,.000000,105.4500000000000,43.000,185.000000,JUNCTION BOX ASSEMBLY,2,NULL,NULL
Heat & Glo,SRV4604-106,SRV4604-106,1.000000,.000000,39.9000000000000,43.000,70.000000,SCREEN RETAINER 90 DEG,2,NULL,NULL
Heat & Glo,SRV4604-326,SRV4604-326,1.000000,.000000,125.4000000000000,43.000,220.000000,"LOW - E GLASS, 50 X 5 LANAI51",2,NULL,NULL
Heat & Glo,SRV4608-127,SRV4608-127,.000000,.000000,28.5000000000000,43.000,50.000000,ODCOUG-42 SWITCH MOUNTING PLATE,25,NULL,NULL
Heat & Glo,SRV4608-155,SRV4608-155,.000000,.000000,28.5000000000000,43.000,50.000000,SWITCH COVER PLATE ROUND HOLE,18,NULL,NULL
Majestic,SRV4608-207,SRV4608-207,.000000,.000000,54.5400000000000,46.000,101.000000,Courtyard Burner Service Kit,NULL,NULL,NULL
Majestic,SRV4608-209,SRV4608-209,.000000,.000000,102.6000000000000,46.000,190.000000,BURNER SERVICE KIT,25,NULL,NULL
Heat & Glo,SRV4608-250,SRV4608-250,1.000000,.000000,28.5000000000000,43.000,50.000000,ROCK TEMPLATE,2,NULL,NULL
Heat & Glo,SRV4608-301,SRV4608-301,1.000000,.000000,96.9000000000000,43.000,170.000000,"SCREEN ASSY - 42""",2,NULL,NULL
Heat & Glo,SRV4608-302,SRV4608-302,.000000,.000000,62.7000000000000,43.000,110.000000,BURNER TUBE ASSY COURTYARD,6,NULL,NULL
Heat & Glo,SRV4608-304,SRV4608-304,.000000,.000000,142.5000000000000,43.000,250.000000,O.D. OUTLET W/ HARNESS,7,NULL,NULL
Heat & Glo,SRV4608-310,SRV4608-310,.000000,.000000,282.1500000000000,43.000,495.000000,PREM. TRAD. REAR,NULL,NULL,NULL
Heat & Glo,SRV4608-311,SRV4608-311,.000000,.000000,208.0500000000000,43.000,365.000000,"PREM. TRAD. LEFT 36""",NULL,NULL,NULL
Heat & Glo,SRV4608-312,SRV4608-312,.000000,.000000,213.7500000000000,43.000,375.000000,"PREM. TRAD. RIGHT 36""",NULL,NULL,NULL
Heat & Glo,SRV4608-315,SRV4608-315,.000000,.000000,327.7500000000000,43.000,575.000000,PREM. HERR. REAR,24,NULL,NULL
