Inventory ID,Inventory Description,Warehouse,Warehouse Location,Qty. Hard Available,Vendor SKU,Barcode,Supplier ID,Supplier,Brands,Item Class,Item Class Description,AES Retail Price,Volume,Weight
RH33816S,"FM Select/Legacy Storage - Access Door w/Platter Storage & Double Drawer 18 1/2""x36""x26""",20,Sacramento DC,1.00,33816S,61965506167,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,744.00",0.00,110.00
RH33816S,"FM Select/Legacy Storage - Access Door w/Platter Storage & Double Drawer 18 1/2""x36""x26""",50,Dallas DC,1.00,33816S,61965506167,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,744.00",0.00,110.00
RH33820SL,"FM Select/Legacy Storage Single Door w/Dual Drawers 21""x14 1/2""x20 1/2""",50,Dallas DC,1.00,33820-SL,61965503276,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,865.00,0.00,49.00
RH33820SL,"FM Select/Legacy Storage Single Door w/Dual Drawers 21""x14 1/2""x20 1/2""",20,Sacramento DC,2.00,33820-SL,61965503276,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,865.00,0.00,49.00
RH33820SR,"FM Select/Legacy Storage Single Door w/Dual Drawers 21""x14 1/2""x20 1/2""",20,Sacramento DC,1.00,33820-SR,61965503277,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,865.00,0.00,49.00
RH33820TSL,"FM Single Access Door Left Hand w/Tank Tray & Louvers 20 1/2""x14""",20,Sacramento DC,1.00,33820-TSL,61965503343,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,526.00,0.00,49.00
RH33820TSL,"FM Single Access Door Left Hand w/Tank Tray & Louvers 20 1/2""x14""",90,Charlotte,1.00,33820-TSL,61965503343,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,526.00,0.00,49.00
RH33820TSR,"FM Single Access Door Right Hand w/Tank Tray & Louvers 20 1/2""x14""",40,Rogers DC,1.00,33820-TSR,61965503342,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,526.00,0.00,49.00
RH33820TSR,"FM Single Access Door Right Hand w/Tank Tray & Louvers 20 1/2""x14""",50,Dallas DC,2.00,33820-TSR,61965503342,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,526.00,0.00,49.00
RH33830S,"FM Select/Legacy Storage - Masonry Drawer 13""x31""x20.5""",20,Sacramento DC,1.00,33830-S,61965503563,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,010.00",0.00,55.00
RH33830S,"FM Select/Legacy Storage - Masonry Drawer 13""x31""x20.5""",90,Charlotte,2.00,33830-S,61965503563,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,010.00",0.00,55.00
RH33830S,"FM Select/Legacy Storage - Masonry Drawer 13""x31""x20.5""",40,Rogers DC,2.00,33830-S,61965503563,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,010.00",0.00,55.00
RH33830S,"FM Select/Legacy Storage - Masonry Drawer 13""x31""x20.5""",10,Kent DC,1.00,33830-S,61965503563,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,010.00",0.00,55.00
RH33830SW,"FM Select/Legacy Storage - Electric Warming Drawer 13""x31""x20 1/2""",20,Sacramento DC,1.00,33830-SW,61965503521,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,919.00",0.00,55.00
RH33830SW,"FM Select/Legacy Storage - Electric Warming Drawer 13""x31""x20 1/2""",90,Charlotte,1.00,33830-SW,61965503521,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,919.00",0.00,55.00
RH33830SW,"FM Select/Legacy Storage - Electric Warming Drawer 13""x31""x20 1/2""",50,Dallas DC,2.00,33830-SW,61965503521,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,919.00",0.00,55.00
RH33830SW,"FM Select/Legacy Storage - Electric Warming Drawer 13""x31""x20 1/2""",40,Rogers DC,1.00,33830-SW,61965503521,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,919.00",0.00,55.00
RH33914SL,"FM Left Hand Single Access Door 14 1/2""x20""",90,Charlotte,1.00,33914-SL,61965503668,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,361.00,0.00,18.00
RH33914SL,"FM Left Hand Single Access Door 14 1/2""x20""",40,Rogers DC,2.00,33914-SL,61965503668,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,361.00,0.00,18.00
RH33914SR,"FM Right Hand Single Access Door 14 1/2""x20""",90,Charlotte,1.00,33914-SR,61965503666,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,361.00,0.00,18.00
RH33914SR,"FM Right Hand Single Access Door 14 1/2""x20""",20,Sacramento DC,1.00,33914-SR,61965503666,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,361.00,0.00,18.00
RH33917SL,"FM Left Hand Single Access Door 17 1/2""x24""",40,Rogers DC,2.00,33917-SL,61965503278,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SL,"FM Left Hand Single Access Door 17 1/2""x24""",90,Charlotte,1.00,33917-SL,61965503278,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",50,Dallas DC,1.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",90,Charlotte,2.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",40,Rogers DC,1.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",10,Kent DC,2.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",30,Denver DC,2.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH33917SR,"FM Right Hand Single Access Door 17 1/2""x24""",20,Sacramento DC,2.00,33917-SR,61965503279,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,416.00,0.00,21.00
RH339201SL,"FM Select/Legacy Storage Single Access Door w/Tank Tray & Louvers 21""x14""",20,Sacramento DC,1.00,33920-1-SL,61965506045,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,410.00,"4,500.00",18.00
RH339201SL,"FM Select/Legacy Storage Single Access Door w/Tank Tray & Louvers 21""x14""",40,Rogers DC,1.00,33920-1-SL,61965506045,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,410.00,"4,500.00",18.00
RH339201SL,"FM Select/Legacy Storage Single Access Door w/Tank Tray & Louvers 21""x14""",50,Dallas DC,1.00,33920-1-SL,61965506045,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,410.00,"4,500.00",18.00
RH339201SR,"FM Select/Legacy Storage Single Access Door w/Tank Tray & Louvers 21""x14""",20,Sacramento DC,1.00,33920-1-SR,61965505971,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,410.00,0.00,18.00
RH33920SL,"FM Single Access Door Left Hand 20 1/2""x14""",20,Sacramento DC,1.00,33920-SL,61965503280,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33920SL,"FM Single Access Door Left Hand 20 1/2""x14""",40,Rogers DC,1.00,33920-SL,61965503280,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33920SL,"FM Single Access Door Left Hand 20 1/2""x14""",90,Charlotte,1.00,33920-SL,61965503280,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33920SL,"FM Single Access Door Left Hand 20 1/2""x14""",50,Dallas DC,2.00,33920-SL,61965503280,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33920SR,"FM Single Access Door Right Hand 20 1/2""x14""",90,Charlotte,1.00,33920-SR,61965503281,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33920SR,"FM Single Access Door Right Hand 20 1/2""x14""",20,Sacramento DC,2.00,33920-SR,61965503281,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,363.00,0.00,18.00
RH33924SL,"FM Left Hand Single Access Door 24 1/2""x17""",90,Charlotte,3.00,33924-SL,61965504460,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,420.00,0.00,21.00
RH33924SR,"FM Right Hand Single Access Door 24 1/2""x17""",90,Charlotte,2.00,33924-SR,61965504459,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,420.00,0.00,21.00
RH33930S,"FM Double Door Access 20 1/2""x29 1/2""",50,Dallas DC,1.00,33930S,61965502849,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,671.00,0.00,26.00
RH33930S,"FM Double Door Access 20 1/2""x29 1/2""",20,Sacramento DC,4.00,33930S,61965502849,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,671.00,0.00,26.00
RH33930S,"FM Double Door Access 20 1/2""x29 1/2""",90,Charlotte,6.00,33930S,61965502849,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,671.00,0.00,26.00
RH33930S,"FM Double Door Access 20 1/2""x29 1/2""",10,Kent DC,1.00,33930S,61965502849,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,671.00,0.00,26.00
RH33930S12,"FM Select/Legacy Storage - Double Access Door w/Dual Drawer & Trash Tray 21""x30 1/2""x20 1/2""",40,Rogers DC,1.00,33930S-12,61965502852,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,327.00",0.00,65.00
RH33930S12,"FM Select/Legacy Storage - Double Access Door w/Dual Drawer & Trash Tray 21""x30 1/2""x20 1/2""",90,Charlotte,1.00,33930S-12,61965502852,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,327.00",0.00,65.00
RH33930S12,"FM Select/Legacy Storage - Double Access Door w/Dual Drawer & Trash Tray 21""x30 1/2""x20 1/2""",20,Sacramento DC,1.00,33930S-12,61965502852,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,327.00",0.00,65.00
RH33930S12T,"FM Select/Legacy Storage - Double Access Door w/Dual Drawer & Trash Tray (w/louvers) 21""x30 1/2""x20 1/2""",90,Charlotte,1.00,33930S-12T,61965504117,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,389.00",0.00,65.00
RH33930S12T,"FM Select/Legacy Storage - Double Access Door w/Dual Drawer & Trash Tray (w/louvers) 21""x30 1/2""x20 1/2""",20,Sacramento DC,1.00,33930S-12T,61965504117,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,389.00",0.00,65.00
RH33930S22,FM Gourmet Double Door All Drawer,90,Charlotte,1.00,33930S-22,61965503223,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,743.00",0.00,0.00
RH33930S22,FM Gourmet Double Door All Drawer,20,Sacramento DC,1.00,33930S-22,61965503223,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,743.00",0.00,0.00
RH33938S,"FM Select/Legacy Storage Double Access Doors (Reduced Height) 16""x39""",20,Sacramento DC,1.00,33938S,61965506153,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,619.00,0.00,28.00
RH33938S,"FM Select/Legacy Storage Double Access Doors (Reduced Height) 16""x39""",90,Charlotte,2.00,33938S,61965506153,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,619.00,0.00,28.00
RH34S1S1NA,"FM Regal I Countertop Grill 23"" X 16"" Cooking Area (368 sq in)",20,Sacramento DC,2.00,34-S1S1N-A,61965502185,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"6,235.00",0.00,135.00
RH34S2S1NA,"FM Regal I Countertop Grill w/Rotisserie Backburner 23"" X 16"" Cooking Area (368 sq in)",50,Dallas DC,1.00,34-S2S1N-A,61965502193,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"6,854.00",0.00,135.00
RH34S2S1PA,PROPANE FM R1 DI PKG BBQ SS LP,20,Sacramento DC,1.00,34-S2S1P-A,61965502194,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"6,854.00",26.07,200.00
RH3502,FM Stainless Steel Grill Scraper,20,Sacramento DC,20.00,3502,61965501380,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,16.00,0.00,0.25
RH3502,FM Stainless Steel Grill Scraper,90,Charlotte,1.00,3502,61965501380,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,16.00,0.00,0.25
RH3502H,FM Diamond Sear Grid Scraper,20,Sacramento DC,8.00,3502-H,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,70.00,0.00,1.20
RH3502W,"FM Wood Scraper",20,Sacramento DC,2.00,3502-W,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,57.00,0.00,5.00
RH3512A,FM Porc Cast Iron Griddle (A54/A43 Models),20,Sacramento DC,2.00,3512A,61965505294,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,143.00,0.00,20.00
RH3513A,"FM Porc Cast Iron Griddle (Echelon, A79, A66, A53 & 3281 Side Burner)",10,Kent DC,1.00,3513A,61965503777,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,170.00,0.00,21.00
RH3513A,"FM Porc Cast Iron Griddle (Echelon, A79, A66, A53 & 3281 Side Burner)",20,Sacramento DC,1.00,3513A,61965503777,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,170.00,0.00,21.00
RH3514,FM Pizza Stone Kit w/ Wooden Pizza Peel,40,Rogers DC,1.00,3514,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,196.00,0.00,17.00
RH3514,FM Pizza Stone Kit w/ Wooden Pizza Peel,20,Sacramento DC,1.00,3514,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,196.00,0.00,17.00
RH3514,FM Pizza Stone Kit w/ Wooden Pizza Peel,90,Charlotte,1.00,3514,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,196.00,0.00,17.00
RH3514,FM Pizza Stone Kit w/ Wooden Pizza Peel,10,Kent DC,6.00,3514,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,196.00,0.00,17.00
RH3514,FM Pizza Stone Kit w/ Wooden Pizza Peel,50,Dallas DC,16.00,3514,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,196.00,0.00,17.00
RH3515,"Griddle, S/S (A83, A/C54, A/C43, Power Burner & Double Searing Station) **CLOSEOUT > LIMITED TO STOCK ON HAND**",10,Kent DC,2.00,3515,61965506503,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,584.00,0.00,22.00
RH3515A,"FM GRIDDLE SER I, SS",30,Denver DC,2.00,3515A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,590.00,"5,000.00",0.00
RH3515A,"FM GRIDDLE SER I, SS",90,Charlotte,1.00,3515A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,590.00,"5,000.00",0.00
RH3515A,"FM GRIDDLE SER I, SS",40,Rogers DC,1.00,3515A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,590.00,"5,000.00",0.00
RH3515A,"FM GRIDDLE SER I, SS",20,Sacramento DC,2.00,3515A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,590.00,"5,000.00",0.00
RH3516A,"FM GRIDDLE SER II, SS",40,Rogers DC,1.00,3516-A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,747.00,0.00,31.00
RH3516A,"FM GRIDDLE SER II, SS",10,Kent DC,1.00,3516-A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,747.00,0.00,31.00
RH3516A,"FM GRIDDLE SER II, SS",20,Sacramento DC,1.00,3516-A,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,747.00,0.00,31.00
RH35175F,"FM Cover, Built-In Griddle",10,Kent DC,2.00,3517-5F,61965507232,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,175.00,0.00,0.00
RH35175F,"FM Cover, Built-In Griddle",40,Rogers DC,1.00,3517-5F,61965507232,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,175.00,0.00,0.00
RH35175F,"FM Cover, Built-In Griddle",50,Dallas DC,1.00,3517-5F,61965507232,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,175.00,0.00,0.00
RH3518,"Griddle, Stainless Steel (Echelon, A79 & A66)",30,Denver DC,2.00,3518,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,500.00,"2,856.00",18.00
RH3518,"Griddle, Stainless Steel (Echelon, A79 & A66)",10,Kent DC,2.00,3518,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,500.00,"2,856.00",18.00
RH3518,"Griddle, Stainless Steel (Echelon, A79 & A66)",90,Charlotte,1.00,3518,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,500.00,"2,856.00",18.00
RH3518,"Griddle, Stainless Steel (Echelon, A79 & A66)",40,Rogers DC,3.00,3518,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,500.00,"2,856.00",18.00
RH3519,FM Cooking Grid Lifter,20,Sacramento DC,3.00,3519,61965500352,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,20.00,0.00,1.00
RH3519H,"FM Handle, Grill W/HNDL",90,Charlotte,1.00,3519H,61965507027,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,35.00,0.08,0.70
RH35243,"FM 18""x10"" Porc Cast Iron Grills, (3 PER BOX)",20,Sacramento DC,2.00,3524-3,61965500912,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,432.00,0.00,36.00
RH35262,FM Porc.Cast Iron Cooking Grids 2/case,20,Sacramento DC,1.00,3526-2,61965500911,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,337.00,0.00,30.00
RH3527,"FM 22"" X 6"" PORC CST IRN GRL",90,Charlotte,5.00,3527,61965500366,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,120.00,0.58,10.00
RH35276,FM Grids 22X6 6 EA PORC CAST,20,Sacramento DC,2.00,3527-6,61965502766,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,740.00,0.58,60.00
RH35372,"FM Grids, 16x115"",  (2pc.)",20,Sacramento DC,1.00,3537-2,61965500905,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,141.00,0.00,11.00
RH3537S2,FM SS Rod Grids For Deluxe 2/cs SOLD BY CASE,20,Sacramento DC,2.00,3537-S-2,61965500920,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,401.00,408.00,15.00
RH3537S2,FM SS Rod Grids For Deluxe 2/cs SOLD BY CASE,50,Dallas DC,1.00,3537-S-2,61965500920,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,401.00,408.00,15.00
RH35382,FM 18x15 Porc Steel Grills For Regal I 2/cs SOLD BY CASE,20,Sacramento DC,1.00,3538-2,61965500907,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,180.00,0.00,12.00
RH3539DS1,"FM Cooking Grid, 22X12",20,Sacramento DC,3.00,3539-DS-1,61965507197,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,346.00,0.00,0.00
RH3539DS3,"FM Cooking Grids, 22X12, (3pc.)",90,Charlotte,1.00,3539-DS-3,61965506810,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,"1,037.00",0.00,30.00
RH3542DS1,"FM Cooking Grid, 18X12,(1pc.)",20,Sacramento DC,1.00,3542-DS-1,61965506817,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,269.00,0.00,0.00
RH3542DS2,"FM Cooking Grids, 18X12,(2pc.)",20,Sacramento DC,2.00,3542-DS-2,61965506816,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,537.00,0.00,18.00
RH3543DS1,"FM Cooking Grids,18X10,(1pc.)",20,Sacramento DC,4.00,3543-DS-1,61965506818,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,234.00,0.00,0.00
RH3543DS3,"FM Cooking Grids, 18X10, (3pc.)",20,Sacramento DC,2.00,3543-DS-3,61965506815,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,701.00,0.00,22.00
RH3543DS3,"FM Cooking Grids, 18X10, (3pc.)",90,Charlotte,2.00,3543-DS-3,61965506815,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,701.00,0.00,22.00
RH3544DS3,FM S/S Gourmet Diamond Series Rod Grids (3/set),20,Sacramento DC,1.00,3544-DS-3,,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,891.00,0.00,0.00
RH3545,"FM Grid,PowerBurner,PORC CAST",90,Charlotte,4.00,3545,61965502782,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,219.00,0.80,20.00
RH3545,"FM Grid,PowerBurner,PORC CAST",20,Sacramento DC,2.00,3545,61965502782,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,219.00,0.80,20.00
RH3545S,"FM Grid,SS ROD-PowerBurnerR",20,Sacramento DC,1.00,3545-S,61965502324,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,166.00,0.80,9.00
RH3545S,"FM Grid,SS ROD-PowerBurnerR",40,Rogers DC,1.00,3545-S,61965502324,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,166.00,0.80,9.00
RH3545S,"FM Grid,SS ROD-PowerBurnerR",90,Charlotte,5.00,3545-S,61965502324,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,166.00,0.80,9.00
RH3545S,"FM Grid,SS ROD-PowerBurnerR",50,Dallas DC,1.00,3545-S,61965502324,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,166.00,0.80,9.00
RH3557,FM Foil Drip Tray Liners SINGLE 4 PACK,10,Kent DC,1.00,3557-12,61965504281,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,13.83,"2,717.00",1.00
RH3557,FM Foil Drip Tray Liners SINGLE 4 PACK,50,Dallas DC,10.00,3557-12,61965504281,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,13.83,"2,717.00",1.00
RH3557,FM Foil Drip Tray Liners SINGLE 4 PACK,20,Sacramento DC,24.00,3557-12,61965504281,V000073,RH Peterson,RHP Fire Magic Grill,OUTDOOR   -RH -GRILL,RHP Fire Magic Grills,13.83,"2,717.00",1.00
